IdAnnonce,Nom,Annee,Prix,PrixOrigine,TypePrix,Marque,Categorie,JourIntegration,EtatVelo,FlagElectrique,EtatVeloLabel
3383608,Reign E+ 0,2022,5700.0,7700.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3383054,SPICY 5.0 Ultimate,2019,2650.0,4000.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3382661,Stereo 150 C62 SL 29,2022,3499.0,4329.0,Ferme,Cube,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3380923,Jekyll 3,2015,1200.0,3399.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3380772,Spectral 29 CF 8,2021,3400.0,4399.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3380108,Slash 8,2020,1700.0,2999.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3379984,Trance Advanced Pro 29 2,2020,3250.0,4300.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3379420,RALLON XTEAM,2016,2000.0,5200.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3378571,Strive CF 8.0,2019,2900.0,4499.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3378266,Stumpjumper EVO Comp Alloy 27.5,2020,2500.0,3500.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3377997,RALLON M TEAM,2021,3300.0,6400.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3377765,WILD FS H30,2022,3999.0,4999.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3377756,WILD FS H20,2022,4559.0,5699.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3377340,Genius eRIDE 900 Tuned,2021,6790.0,8199.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3376955,Spark 940,2021,2050.0,3100.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3376912,Slash 9.9,2019,3400.0,7499.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3376855,OCCAM H30,2021,1800.0,2400.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3376741,Stereo Hybrid 140 HPC SLT 750,2022,7999.0,8819.0,Ferme,Cube,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3376494,Spicy CF 7.9,2022,4000.0,5700.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3376388,Stereo 120 HPC SLT 29,2021,3200.0,4000.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3375973,Zesty XM 427 e:i Shock,2016,1799.0,3299.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3375732,Slash 8,2022,3190.0,3899.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3375441,RALLON M-TEAM,2018,2000.0,6500.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3375142,Spicy CF 6.9,2021,3200.0,4300.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3375090,Spectral 27.5 CF 9,2022,3500.0,5499.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3374831,Slash 9.8 XT,2020,3400.0,5800.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3374802,Spectral 29 CFR,2022,5200.0,6499.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3374465,Reign 2,2019,1950.0,2699.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3373764,S-Works Stumpjumper,2021,6600.0,10500.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3373293,Slash 9.8 XT,2022,5000.0,7199.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3372819,All New Jekyll 1,2022,5500.0,6999.0,À Débattre,Cannondale,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3372428,WILD FS H20,2022,4999.0,5699.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3370945,Spicy CF Team,2021,4500.0,6299.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3368956,Stereo 140 HPC Race 27.5,2022,2400.0,3000.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3368575,Spectral AL 7.0 EX,2016,1600.0,2500.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3368087,RALLON M-LTD,2020,4100.0,8900.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3367983,Ransom 910,2021,4200.0,5699.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3367690,OCCAM AM H30,2018,1500.0,2700.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3367427,Remedy 9.9,2020,3500.0,7000.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3367409,SPICY FIT 5.0 27.5,2020,2690.0,4199.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3367077,Spicy CF 6.9,2022,2800.0,4500.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3366957,Trance Advanced 2,2019,2500.0,3999.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3366776,Remedy 7,2020,2100.0,2499.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3365370,Enduro Expert,2020,4000.0,6999.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3365363,Spicy CF 7.9,2022,3500.0,5700.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3364975,Remedy 8,2021,2700.0,3399.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3364712,Reign Advanced 0,2018,1700.0,7200.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3364257,Fuel EX 9.9 XO1,2022,5900.0,8299.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3364157,Spicy CF 6.9,2021,3000.0,4300.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3363208,All New Jekyll 2,2022,4250.0,4999.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3363201,SPICY FIT 5.0 29,2020,2900.0,4199.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3362222,Reign 2,2019,2690.0,2699.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3362215,Slash 8,2022,3200.0,3900.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3361588,Spark 930,2019,1450.0,3799.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3361095,Spark 740,2018,1200.0,2099.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3360345,Spectral 27.5 CF 8,2021,3400.0,4300.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3358947,Spectral 29 CF 8,2021,3750.0,4399.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3357992,Men''s Stumpjumper Comp Carbon 29 - 12-speed,2020,2700.0,4299.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3357629,SPICY TEAM Ultimate,2019,3500.0,5999.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3356589,Stumpjumper EVO Elite Alloy,2022,4700.0,6200.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3356580,Stumpjumper EVO Elite Alloy,2022,4700.0,6200.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3355020,RALLON X30,2017,2000.0,2800.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3354575,Intrigue 2,2020,1750.0,2400.0,Ferme,Liv,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3353793,Slash 8,2022,3000.0,4000.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3353563,OCCAM M30,2021,3250.0,4000.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3353094,Genius 730,2018,3000.0,3999.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3352712,Genius LT 720 Plus,2017,3000.0,3499.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3351692,Reign 29 1,2021,3050.0,4500.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3351183,RALLON M-TEAM,2020,3800.0,6500.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3349960,Trance X E+ Pro 29 1 - 625 Wh,2021,4500.0,6300.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3349236,All New Jekyll 2,2022,4499.0,4999.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3349172,SPICY TEAM FIT ULTIMATE 2,2020,4200.0,7000.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3348796,Stereo 170 Race 29,2021,2800.0,3200.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3348575,Spicy CF 7.9,2022,4600.0,5699.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3348014,Strive CF 7,2021,2500.0,3200.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3346485,RALLON M10,2020,2700.0,4699.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3345278,Spicy CF 6.9,2022,3600.0,4800.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3345104,Genius 750,2016,1200.0,2399.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3344807,Remedy 7 27.5,2018,1800.0,2499.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3343246,Ransom 910,2020,3000.0,5499.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3342769,Remedy 7 27.5,2018,1550.0,2500.0,Ferme,Trek,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3342704,Strive CF 9.0 Team,2015,2100.0,4900.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3341357,Ransom 900 Tuned AXS,2021,5800.0,9000.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3341118,Reign 29 1,2021,3450.0,4600.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3341109,SPICY 3.0,2019,2500.0,2999.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3336761,Spectral 27.5 AL 6,2021,2100.0,2999.0,À Débattre,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3333187,SPICY TEAM FIT ULTIMATE 2,2020,3500.0,7000.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3331788,Trance X Advanced E+ 1,2022,5700.0,7400.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3331678,Turbo Levo Expert,2022,8200.0,10200.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3330817,Slash 9.8,2020,3300.0,6000.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3400569,TWO15 Race 27.5,2021,3100.0,3470.0,À Débattre,Cube,Descente,2023-01-04 12:00:00,3,0,Très Bon État
3391459,MX 20,2022,550.0,850.0,À Débattre,Orbea,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3387827,Sender CFR,2021,4800.0,5799.0,À Débattre,Canyon,Descente,2023-01-04 12:00:00,2,0,Bon État
3385729,DH 727,2018,1100.0,3799.0,Ferme,Lapierre,Descente,2023-01-04 12:00:00,1,0,Usé
3381850,Gambler 730,2019,1600.0,3300.0,À Débattre,Scott,Descente,2023-01-04 12:00:00,2,0,Bon État
3370310,Demo Race,2021,5190.0,8000.0,Ferme,Specialized,Descente,2023-01-04 12:00:00,3,0,Très Bon État
3370308,Voltage FR 710,2016,1550.0,4299.0,À Débattre,Scott,Dirt / Jump,2023-01-04 12:00:00,1,0,Usé
3369237,Gambler 900 Tuned,2021,5000.0,8500.0,Ferme,Scott,Descente,2023-01-04 12:00:00,2,0,Bon État
3363367,TWO15 HPC SLT 29,2022,5290.0,6219.0,Ferme,Cube,Descente,2023-01-04 12:00:00,4,0,Comme Neuf
3357540,Gambler 710,2017,1100.0,6799.0,Ferme,Scott,Descente,2023-01-04 12:00:00,2,0,Bon État
3350834,Glory 1,2019,2100.0,4399.0,Ferme,Giant,Descente,2023-01-04 12:00:00,2,0,Bon État
3344913,Sender CFR FMD,2021,3700.0,4699.0,À Débattre,Canyon,Descente,2023-01-04 12:00:00,3,0,Très Bon État
3342168,Sender CF 8.0,2019,1900.0,3750.0,À Débattre,Canyon,Descente,2023-01-04 12:00:00,2,0,Bon État
3331667,Glory 1,2020,3100.0,4500.0,Ferme,Giant,Descente,2023-01-04 12:00:00,2,0,Bon État
3326996,Gambler 710,2018,2800.0,6799.0,À Débattre,Scott,Descente,2023-01-04 12:00:00,3,0,Très Bon État
3324511,Demo Race 29,2020,4800.0,6800.0,Ferme,Specialized,Descente,2023-01-04 12:00:00,3,0,Très Bon État
3323791,Gambler 900 Tuned,2020,3800.0,7999.0,Ferme,Scott,Descente,2023-01-04 12:00:00,1,0,Usé
3390638,Turbo Levo Expert,2022,8000.0,9700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3366017,Genius eRIDE 900 Tuned,2021,5950.0,8199.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3401906,Samedi 27 Race 8,2019,3200.0,5999.0,À Débattre,Moustache,VTT,2023-01-04 12:00:00,2,1,Bon État
3394578,Samedi 29 Trail 8,2021,5300.0,6399.0,À Débattre,Moustache,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3356031,Genius 700 Tuned,2018,3500.0,7200.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3355773,WILD FS H30,2021,3400.0,5000.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3353198,Genius 920,2021,4250.0,5300.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3378953,Turbo Levo SL Expert Carbon,2021,4999.0,9700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3390953,Aspect eRide 40,2019,2100.0,2800.0,À Débattre,Scott,VTT,2023-01-04 12:00:00,3,1,Très Bon État
3388681,S-Works Turbo Levo,2020,6999.0,11999.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3171236,Powerfly 4,2022,3149.0,3509.0,Ferme,Trek,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3402326,Powerfly 7,2021,2400.0,4799.0,Ferme,Trek,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3402293,Reaction Hybrid EXC 625 29,2020,2800.0,3200.0,À Débattre,Cube,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3402145,GAME 6,2020,3900.0,5599.0,Ferme,Moustache,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3402011,Procaliber 9.6,2021,1700.0,2299.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3401909,Samedi 29 Game 8,2021,5000.0,6599.0,À Débattre,Moustache,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3401611,Stereo Hybrid 120 SL 625,2022,4700.0,5500.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3401583,Scale 910,2018,2200.0,3600.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3401562,Genius 910,2020,2890.0,4750.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3401509,Overvolt XC 500,2017,1300.0,3900.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3401477,Overvolt HT 5.5,2021,2430.0,2699.0,Ferme,Lapierre,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3401448,Trance X E+ Pro 29 2 - 625 Wh,2021,3550.0,5300.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3401438,Powerfly 4,2022,2600.0,3399.0,Ferme,Trek,VTT,2023-01-04 12:00:00,3,1,Très Bon État
3401125,Powerfly 9 FS Plus,2018,3300.0,6000.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3400963,Turbo Levo SL Expert Carbon,2020,4900.0,9000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3400930,RISE M10,2021,5099.0,7999.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3400903,Men''s Turbo Levo FSR Comp Carbon 6Fattie/29,2018,3500.0,5990.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3400857,Stereo Hybrid 140 HPC Actionteam 750,2022,5700.0,6850.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3400803,Stereo Hybrid 160 HPC SLX 750 27.5,2022,5000.0,5729.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3400740,Samedi 29 Game 6,2021,4800.0,5990.0,Ferme,Moustache,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3400465,Rail 7,2022,3450.0,5999.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3400312,Powerfly 5,2020,2000.0,3299.0,Ferme,Trek,VTT,2023-01-04 12:00:00,1,1,Usé
3400280,Turbo Levo SL Expert Carbon,2021,5000.0,9700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3400119,Samedi 27 Xroad 7 S,2020,3500.0,4399.0,Ferme,Moustache,Hybrides,2023-01-04 12:00:00,2,1,Bon État
3400034,Samedi 27 Xroad 7 S,2020,3500.0,4399.0,À Débattre,Moustache,Hybrides,2023-01-04 12:00:00,2,1,Bon État
3399823,WILD FS M10,2022,6900.0,7599.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,3,1,Très Bon État
3399814,RISE M10,2021,5950.0,7999.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3399725,Turbo Levo Comp,2020,3700.0,5900.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3399645,Neuron CF 9 SL,2022,3500.0,4700.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3399562,Reaction Hybrid EX 625 29,2020,2700.0,3000.0,Ferme,Cube,Cross-country,2023-01-04 12:00:00,3,1,Très Bon État
3399489,Stereo Hybrid 160 HPC SL 625 27.5,2020,3500.0,4300.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3399469,Trance E+ 3 Pro,2020,2800.0,4000.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3399464,Trance E+ 3 Pro,2020,2800.0,4000.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3399331,e-Omnia X Type - SX Eagle 1x12,2022,2500.0,4300.0,Ferme,Bianchi,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3399328,WILD FS H30,2022,3400.0,4799.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,3,1,Très Bon État
3398714,Samedi 27 Wide 4,2022,3700.0,4899.0,À Débattre,Moustache,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3398674,Genius eRIDE 920,2022,3500.0,5099.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3398292,Strike eRIDE 930 red,2022,4100.0,5000.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3398216,Samedi 29 Game 10,2022,6699.0,7890.0,Ferme,Moustache,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3398059,Spark eRide 910,2019,4500.0,5999.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3397943,Reaction Hybrid Performance 625,2022,2505.0,2685.0,Ferme,Cube,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3397286,Genius 700 Tuned,2018,3500.0,7200.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3397236,Stereo Hybrid 160 HPC SLT 625 27.5,2022,7790.0,8819.0,Ferme,Cube,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3396764,Moterra Neo Carbon 2,2021,4199.0,6799.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3396711,OVERVOLT AM 800i ULTIMATE,2019,4599.0,5999.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3395852,Turbo Levo SL Comp Carbon,2021,5000.0,7000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3395389,Samedi 29 Trail 8,2021,3900.0,6400.0,Ferme,Moustache,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3395325,Powerfly 4,2020,2400.0,2799.0,Ferme,Trek,VTT,2023-01-04 12:00:00,1,1,Usé
3395165,Turbo Levo,2021,3500.0,5600.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3394958,WILD FS H20,2022,5129.0,5699.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3394671,OVERVOLT AM 700+,2018,2900.0,5490.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3394625,Strike eRIDE 940 green,2020,2500.0,3999.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,1,1,Usé
3394587,KERAM 30,2021,1999.0,2299.0,Ferme,Orbea,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3394543,Turbo Levo SL Comp,2020,3700.0,6000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3394521,Powerfly 5,2020,1500.0,3299.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3394495,WILD FS M20,2022,5939.0,6599.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3394492,WILD FS H30,2022,4499.0,4999.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3394450,WILD FS M10,2022,7109.0,7899.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3394404,RISE M10,2022,6600.0,8300.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3394320,Powerfly 4,2021,2400.0,3500.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3394311,Rail 7,2021,4500.0,5999.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3394301,Trail Neo 2,2022,3199.0,4299.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3394211,Overvolt TR 3.5,2022,3100.0,3900.0,Ferme,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3394049,Fathom E+ 2,2020,1330.0,2550.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3393987,Powerfly LT 7 Plus,2019,3290.0,5099.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3393712,Genius 910,2020,2500.0,4999.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3393656,Habit Carbon 1,2021,3500.0,6999.0,À Débattre,Cannondale,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3393641,Trance X E+ 2,2022,4600.0,5500.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3393603,Habit Neo 2,2020,4000.0,6000.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3393594,Turbo Levo Comp,2021,5100.0,7000.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,1,Très Bon État
3393273,Rail 5 Deore 625W,2022,4200.0,5299.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3393209,Patron eRIDE 920 black,2022,5345.0,6299.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3393196,OVERVOLT GLP 700 ULTIMATE,2019,3300.0,5500.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3393118,Powerfly FS 5,2020,3200.0,4000.0,À Débattre,Trek,VTT,2023-01-04 12:00:00,2,1,Bon État
3392841,Reaction Hybrid Pro 500 29,2022,2290.0,2669.0,Ferme,Cube,Cross-country,2023-01-04 12:00:00,4,1,Comme Neuf
3392505,Trance X E+ 2,2022,4650.0,5500.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3392493,Reaction Hybrid Performance 625,2021,2000.0,2600.0,Ferme,Cube,Cross-country,2023-01-04 12:00:00,3,1,Très Bon État
3392271,Strike eRIDE 930 red,2022,4249.0,4999.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3392253,Powerfly 4,2022,3350.0,3499.0,À Débattre,Trek,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3392251,Rail 5 Deore 625W,2022,4850.0,5299.0,À Débattre,Trek,VTT,2023-01-04 12:00:00,4,1,Comme Neuf
3392213,Reign E+ 0,2022,5990.0,7800.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3392178,Trance X E+ Pro 29 1 - 625 Wh,2021,4000.0,6350.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3392151,Turbo Levo SL Expert Carbon,2021,4799.0,9700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,1,Bon État
3392143,Samedi 27 OFF 2,2019,1750.0,2699.0,Ferme,Moustache,Cross-country,2023-01-04 12:00:00,3,1,Très Bon État
