PrixOrigine,Marque,Categorie,FlagElectrique,EtatVeloLabel,Depreciation%,DepreciationEUR,Anciennete
2199.0,Cannondale,Route,0,Usé,-0.645293315143247,-1419.0,8.306849315068494
6599.0,Orbea,Route,0,Bon État,-0.5152295802394302,-3400.0,1.3013698630136987
7800.0,Giant,Aero / CLM,0,Bon État,-0.29500000000000004,-2301.0,0.3013698630136986
2999.0,Lapierre,Route,0,Bon État,-0.3167722574191397,-950.0,5.304109589041096
3999.0,Trek,Route,0,Bon État,-0.3750937734433608,-1500.0,4.304109589041096
6100.0,Giant,Aero / CLM,0,Bon État,-0.2624590163934426,-1601.0,1.3013698630136987
4200.0,Cannondale,Route,0,Bon État,-0.40476190476190477,-1700.0,5.304109589041096
4299.0,Cannondale,Route,0,Bon État,-0.5115143056524774,-2199.0,6.304109589041096
4899.0,Orbea,Route,0,Comme Neuf,-0.2651561543172076,-1299.0,1.3013698630136987
8000.0,Look,Route,0,Bon État,-0.55,-4400.0,2.3013698630136985
8000.0,Scott,Aero / CLM,0,Bon État,-0.65875,-5270.0,6.304109589041096
5600.0,Orbea,Route,0,Comme Neuf,-0.25,-1400.0,2.3013698630136985
3800.0,Look,Route,0,Très Bon État,-0.13157894736842102,-500.0,0.3013698630136986
5500.0,Specialized,Route,0,Très Bon État,-0.29109090909090907,-1601.0,1.3013698630136987
6299.0,Cannondale,Route,0,Comme Neuf,-0.2063819653913319,-1300.0,0.3013698630136986
7500.0,BMC,Aero / CLM,0,Bon État,-0.3866666666666667,-2900.0,1.3013698630136987
5300.0,Giant,Route,0,Très Bon État,-0.16981132075471694,-900.0,1.3013698630136987
5999.0,BMC,Route,0,Comme Neuf,-0.08334722453742294,-500.0,0.3013698630136986
8100.0,Giant,Route,0,Comme Neuf,-0.3827160493827161,-3100.0,0.3013698630136986
12499.0,Specialized,Route,1,Comme Neuf,-0.12000960076806144,-1500.0,2.3013698630136985
1599.0,Lapierre,Route,0,Bon État,-0.12445278298936835,-199.0,2.3013698630136985
5000.0,Look,Route,0,Bon État,-0.6,-3000.0,3.304109589041096
2599.0,Cannondale,Route,0,Bon État,-0.2881877645248172,-749.0,3.304109589041096
4899.0,Trek,Route,0,Bon État,-0.22433149622371917,-1099.0,1.3013698630136987
2200.0,Giant,Route,0,Très Bon État,-0.18181818181818177,-400.0,0.3013698630136986
8499.0,Canyon,Aero / CLM,0,Très Bon État,-0.05988939875279442,-509.0,0.3013698630136986
13099.0,Trek,Route,0,Très Bon État,-0.43507137949461794,-5699.0,1.3013698630136987
2600.0,Specialized,Route,0,Très Bon État,-0.2692307692307693,-700.0,2.3013698630136985
6700.0,Trek,Route,0,Bon État,-0.4044776119402985,-2710.0,3.304109589041096
6000.0,Specialized,Route,0,Bon État,-0.6166666666666667,-3700.0,4.304109589041096
4199.0,Giant,Route,0,Comme Neuf,-0.2855441771850441,-1199.0,1.3013698630136987
3990.0,Scott,Route,0,Comme Neuf,-0.17543859649122806,-700.0,1.3013698630136987
3299.0,Scott,Route,0,Très Bon État,-0.1542891785389512,-509.0,1.3013698630136987
3599.0,Scott,Aero / CLM,0,Usé,-0.1942206168380105,-699.0,6.304109589041096
6299.0,Scott,Route,0,Bon État,-0.36497856802667095,-2299.0,1.3013698630136987
9200.0,Scott,Route,1,Bon État,-0.32608695652173914,-3000.0,0.3013698630136986
5000.0,BMC,Route,0,Bon État,-0.21999999999999997,-1100.0,2.3013698630136985
2990.0,Trek,Route,0,Comme Neuf,-0.2642140468227425,-790.0,0.3013698630136986
8198.0,Look,Route,0,Très Bon État,-0.7865333008050744,-6448.0,5.304109589041096
4999.0,Trek,Route,0,Bon État,-0.5399079815963193,-2699.0,4.304109589041096
2350.0,Giant,Route,0,Bon État,-0.36170212765957444,-850.0,1.3013698630136987
3800.0,Canyon,Aero / CLM,0,Très Bon État,-0.07894736842105265,-300.0,1.3013698630136987
6200.0,Specialized,Route,0,Usé,-0.7258064516129032,-4500.0,4.304109589041096
7000.0,Look,Aero / CLM,0,Bon État,-0.6571428571428571,-4600.0,2.3013698630136985
1999.0,Lapierre,Route,0,Très Bon État,-0.2996498249124562,-599.0,2.3013698630136985
4999.0,Scott,Route,0,Bon État,-0.3998799759951991,-1999.0,1.3013698630136987
4999.0,Scott,Route,0,Bon État,-0.3998799759951991,-1999.0,1.3013698630136987
3500.0,Scott,Aero / CLM,0,Usé,-0.5142857142857142,-1800.0,6.304109589041096
6999.0,Scott,Route,0,Bon État,-0.48564080582940417,-3399.0,2.3013698630136985
10000.0,BMC,Route,0,Comme Neuf,-0.4,-4000.0,1.3013698630136987
10000.0,BMC,Route,0,Bon État,-0.48,-4800.0,1.3013698630136987
5500.0,Liv,Route,0,Comme Neuf,-0.34563636363636363,-1901.0,0.3013698630136986
3249.0,Trek,Route,0,Usé,-0.507540781779009,-1649.0,4.304109589041096
3999.0,Trek,Route,0,Bon État,-0.6249062265566392,-2499.0,6.304109589041096
1099.0,Scott,Route,0,Très Bon État,-0.454049135577798,-499.0,3.304109589041096
14500.0,Specialized,Route,0,Très Bon État,-0.3793103448275862,-5500.0,0.3013698630136986
4300.0,Trek,Route,0,Très Bon État,-0.18604651162790697,-800.0,0.3013698630136986
3000.0,Lapierre,Route,0,Très Bon État,-0.3666666666666667,-1100.0,2.3013698630136985
3500.0,Giant,Aero / CLM,0,Bon État,-0.5142857142857142,-1800.0,4.304109589041096
5600.0,Trek,Route,0,Bon État,-0.375,-2100.0,2.3013698630136985
10000.0,Specialized,Route,0,Bon État,-0.5001,-5001.0,4.304109589041096
1000.0,Orbea,Route,0,Bon État,-0.5,-500.0,6.304109589041096
4199.0,Scott,Aero / CLM,0,Bon État,-0.14265301262205288,-599.0,4.304109589041096
6000.0,Orbea,Route,0,Bon État,-0.4666666666666667,-2800.0,2.3013698630136985
2300.0,Cannondale,Route,0,Bon État,-0.21739130434782605,-500.0,7.306849315068493
10000.0,Look,Aero / CLM,0,Bon État,-0.5,-5000.0,0.3013698630136986
1200.0,Orbea,Route,0,Usé,-0.45833333333333337,-550.0,3.304109589041096
12529.0,Trek,Route,0,Bon État,-0.4812036076302977,-6029.0,2.3013698630136985
5300.0,Scott,Route,1,Très Bon État,-0.21698113207547165,-1150.0,0.3013698630136986
2599.0,Lapierre,Route,0,Très Bon État,-0.3459022701038861,-899.0,2.3013698630136985
8999.0,BMC,Route,0,Comme Neuf,-0.10001111234581617,-900.0,0.3013698630136986
9000.0,Scott,Aero / CLM,0,Bon État,-0.38888888888888884,-3500.0,2.3013698630136985
7300.0,Specialized,Aero / CLM,0,Bon État,-0.34246575342465757,-2500.0,3.304109589041096
3400.0,Giant,Route,0,Comme Neuf,-0.41470588235294115,-1410.0,3.304109589041096
6000.0,Specialized,Route,0,Bon État,-0.4,-2400.0,2.3013698630136985
3300.0,Cube,Route,0,Bon État,-0.2727272727272727,-900.0,2.3013698630136985
3700.0,Trek,Route,0,Bon État,-0.3648648648648649,-1350.0,1.3013698630136987
2400.0,Giant,Route,0,Bon État,-0.25,-600.0,3.304109589041096
900.0,Lapierre,Route,0,Bon État,-0.2777777777777778,-250.0,0.3013698630136986
3500.0,Scott,Route,0,Très Bon État,-0.1428571428571429,-500.0,2.3013698630136985
2100.0,Giant,Route,0,Bon État,-0.1428571428571429,-300.0,3.304109589041096
3799.0,Scott,Route,0,Bon État,-0.21295077652013683,-809.0,1.3013698630136987
6000.0,Specialized,Route,0,Très Bon État,-0.19999999999999996,-1200.0,2.3013698630136985
1699.0,Scott,Route,0,Bon État,-0.005297233666862855,-9.0,4.304109589041096
10999.0,Trek,Route,0,Bon État,-0.7817983453041186,-8599.0,5.304109589041096
3500.0,Liv,Route,0,Bon État,-0.2571428571428571,-900.0,2.3013698630136985
11000.0,Cannondale,Route,0,Bon État,-0.4636363636363636,-5100.0,2.3013698630136985
4100.0,Giant,Route,0,Bon État,-0.35365853658536583,-1450.0,2.3013698630136985
5299.0,BMC,Route,0,Très Bon État,-0.1885261370069824,-999.0,0.3013698630136986
3600.0,Orbea,Route,0,Comme Neuf,-0.2777777777777778,-1000.0,0.3013698630136986
3999.0,Look,Route,0,Comme Neuf,-0.25006251562890724,-1000.0,2.3013698630136985
1500.0,Giant,Route,0,Usé,-0.06666666666666665,-100.0,2.3013698630136985
5600.0,Specialized,Route,0,Très Bon État,-0.23392857142857137,-1310.0,0.3013698630136986
4500.0,Trek,Route,0,Très Bon État,-0.4444444444444444,-2000.0,4.304109589041096
11000.0,Specialized,Route,0,Très Bon État,-0.4545454545454546,-5000.0,2.3013698630136985
1400.0,Specialized,Route,0,Comme Neuf,-0.2857142857142857,-400.0,3.304109589041096
1400.0,Specialized,Route,0,Très Bon État,-0.2857142857142857,-400.0,3.304109589041096
5299.0,BMC,Route,0,Très Bon État,-0.30175504812228726,-1599.0,1.3013698630136987
5300.0,Giant,Route,0,Bon État,-0.24528301886792447,-1300.0,1.3013698630136987
6500.0,Trek,Route,0,Usé,-0.3846153846153846,-2500.0,2.3013698630136985
2799.0,Lapierre,Route,0,Bon État,-0.28545909253304746,-799.0,3.304109589041096
3550.0,Trek,Route,0,Bon État,-0.5774647887323944,-2050.0,6.304109589041096
4299.0,Scott,Route,0,Très Bon État,-0.1160735054663875,-499.0,0.3013698630136986
2400.0,Giant,Route,0,Usé,-0.33333333333333337,-800.0,4.304109589041096
10499.0,Look,Aero / CLM,0,Bon État,-0.3333650823887989,-3500.0,2.3013698630136985
4299.0,Trek,Route,0,Comme Neuf,-0.19981391021167716,-859.0,0.3013698630136986
2499.0,Giant,Route,0,Bon État,-0.17967186874749896,-449.0,3.304109589041096
6999.0,Scott,Route,1,Très Bon État,-0.25703671953136165,-1799.0,0.3013698630136986
3500.0,Specialized,Route,0,Usé,-0.37142857142857144,-1300.0,3.304109589041096
6400.0,Lapierre,Route,0,Usé,-0.65625,-4200.0,4.304109589041096
1399.0,Specialized,Route,0,Usé,-0.4281629735525375,-599.0,2.3013698630136985
6599.0,Trek,Route,0,Bon État,-0.36353993029246856,-2399.0,2.3013698630136985
4699.0,Cannondale,Route,0,Très Bon État,-0.25516067248350716,-1199.0,0.3013698630136986
9000.0,Trek,Route,0,Très Bon État,-0.2222222222222222,-2000.0,0.3013698630136986
1799.0,Scott,Route,0,Bon État,-0.4496942745969983,-809.0,3.304109589041096
10999.0,Trek,Route,0,Très Bon État,-0.8454404945904173,-9299.0,5.304109589041096
6799.0,Cannondale,Route,0,Bon État,-0.23518164435946465,-1599.0,0.3013698630136986
5899.0,Giant,Route,0,Bon État,-0.4916087472452958,-2900.0,2.3013698630136985
980.0,Trek,Route,0,Comme Neuf,-0.23469387755102045,-230.0,0.3013698630136986
7599.0,Trek,Route,0,Bon État,-0.18410317146993027,-1399.0,1.3013698630136987
11999.0,Scott,Route,0,Très Bon État,-0.416618051504292,-4999.0,1.3013698630136987
4200.0,Giant,Aero / CLM,0,Très Bon État,-0.2142857142857143,-900.0,0.3013698630136986
7999.0,BMC,Route,0,Bon État,-0.5124390548818603,-4099.0,4.304109589041096
5299.0,BMC,Route,0,Comme Neuf,-0.2000377429703718,-1060.0,0.3013698630136986
4899.0,Orbea,Route,0,Très Bon État,-0.38783425188814047,-1900.0,1.3013698630136987
6290.0,Scott,Route,0,Très Bon État,-0.44356120826709067,-2790.0,1.3013698630136987
10099.0,Trek,Route,0,Comme Neuf,-0.14843053767699776,-1499.0,0.3013698630136986
6599.0,Scott,Route,0,Comme Neuf,-0.15138657372329145,-999.0,0.3013698630136986
2399.0,Trek,Route,0,Comme Neuf,-0.37515631513130476,-900.0,0.3013698630136986
6000.0,Orbea,Route,0,Bon État,-0.42500000000000004,-2550.0,2.3013698630136985
6299.0,Scott,Route,0,Comme Neuf,-0.04905540561993971,-309.0,0.3013698630136986
6300.0,Scott,Route,1,Bon État,-0.23809523809523814,-1500.0,1.3013698630136987
999.0,Scott,Route,0,Très Bon État,-0.09909909909909909,-99.0,0.3013698630136986
7499.0,BMC,Route,0,Bon État,-0.3732497666355514,-2799.0,1.3013698630136987
4500.0,Trek,Route,0,Usé,-0.48888888888888893,-2200.0,4.304109589041096
5299.0,BMC,Route,0,Comme Neuf,-0.09983015663332706,-529.0,0.3013698630136986
7600.0,Trek,Route,0,Bon État,-0.48684210526315785,-3700.0,1.3013698630136987
4700.0,Specialized,Route,0,Usé,-0.5319148936170213,-2500.0,4.304109589041096
7600.0,Giant,Aero / CLM,0,Bon État,-0.5618421052631579,-4270.0,1.3013698630136987
4300.0,Trek,Route,0,Très Bon État,-0.18604651162790697,-800.0,0.3013698630136986
5000.0,Scott,Route,0,Bon État,-0.26,-1300.0,1.3013698630136987
4599.0,Look,Aero / CLM,0,Comme Neuf,-0.2500543596434007,-1150.0,0.3013698630136986
